Rera Number,PRM/KA/RERA/1251/310/PR/290323/005829,PRM/KA/RERA/1251/310/PR/220601/004946/47/48/49,PRM/KA/RERA/1251/309/PR/071022/005303,PRM/KA/RERA/1251/310/PR/071022/005307,PRM/KA/RERA/1251/310/PR/210907/004300,PRM/KA/RERA/1251/310/PR/210907/004300,Phase 1: K-RERA/PRJ/251/2020 | Phase 2: K-RERA/PRJ/252/2020 | Phase 3: K-RERA/PRJ/253/2020 ,TN/29/Building/0008/2023 | TN/29/Building/0009/2023 | TN/29/Building/0010/2023,PRM/KA/RERA/1251/309/PR/190129/002311 ,"Maha RERA Nos. P51800028571, P51800028427, P51800028428, P51800028494, P51800028492 ",P52100017650,,,,,
Development Size,3.85 Acres Approx.,15 Acres Approx.,10 Acres,1 Acres Approx,20 Acres Approx.,20 Acres Approx.,16.7 Acres Approx.,55 Acres Approx.,10 Acres 5 Guntas,2.25 Acres,2 Acres Approx.,,,,,
Amenities,Outdoor •        17 Themed Gardens •        Sound Sculpture •        Outdoor Gym •        Swimming Pool •        Cricket Practice Pitch •        Multipurpose court •        Senior Citizen Court  •        Yoga Space  •        Jogging Track •        Kids Play Area •        Half-Basketball Court  •        Skating Rink  Indoor •        8000 Sq. Ft. Clubhouse •        Co-working Spaces •        Multipurpose Hall  •        Indoor games room  •        Cards Room  •        Foosball ,Indoor Amenities: Gymnasium Cards Room Salon Squash Court Billiards Table Library Fitness Studio Tuition Rooms Meeting Rooms WFH Stations  Outdoor Amenities: Tennis Court Basketball Post Cricket Practice Pitch Tree House Yoga Deck Putting Golf Archery Senior Citizen Court Beach Volleyball Skating Rink Amphitheatre,Outdoor  •        Amphitheatre  •        Kids Play Area  •        Swimming Pool  •        Gardens •        Yoga and Meditation Lawn  •        Cricket Pitch  •        Basketball Court  •        Tennis Court   •        Multipurpose Court •        Sky Garden  •        Mini Forest   Indoor  •        Creche  •        Cards Room  •        Gymnasium  •        Squash Court ,Indoor Amenities: Banquet Area Water Feature Outdoor Gym  Outdoor Amenities: Acupressure Walk Social Seating Area Kids Play Area Sunset View Deck Yoga Area Elevated Seating Outdoor Table Tennis Hammock Area Floor Games Art & Crafts Zone Party Lawn Infinity Pool Skywalk ,"Outdoor •        Temple of Body & Mind  •        Basketball Post •        Man Made Waterfall  •        Infinity Pool  •        Garden of Five Senses •        Kids Play Area  •        Multipurpose Court  •        Cricket Practice Net  •        Yoga & Meditation Lawns  •        Jogging Track   Indoor  •        12,000 Sq. Ft Clubhouse •        Gymnasium  •        Steam, Sauna & Spa  •        Table Tennis  •        Jamming Room  ","Outdoor •        Temple of Body & Mind  •        Basketball Post •        Man Made Waterfall  •        Infinity Pool  •        Garden of Five Senses •        Kids Play Area  •        Multipurpose Court  •        Cricket Practice Net  •        Yoga & Meditation Lawns  •        Jogging Track   Indoor  •        12,000 Sq. Ft Clubhouse •        Gymnasium  •        Steam, Sauna & Spa  •        Table Tennis  •        Jamming Room  ",Indoor Amenities: Clubhouse Private Lounge Private Dining Room Multi-Purpose Room Gymnasium Lap Pool Aquatic Gym Pool Prayer Room Sauna  Outdoor Amenities: Landscaped Garden Pool Deck Jacuzzi Family Pool Children's Pool Party Zone Outdoor Fitness Area Children's Play Area Teppanyaki Terrace BBQ Terrace Putting Green Water Feature Landscaped at Green Heart,Indoor Amenities: Locker + Restrooms Crèche Indoor Games Multipurpose Hall Swimming Pool Billiards Room Unisex Salon Entertainment Centre Jamming Room Cards Room  Outdoor Amenities: Aerobics / Yoga Room Table Tennis Gymnasium Health Club Squash Court Association Room Tennis Court Half Basketball Court Children's Play Area,Outdoor  •Amphitheatre  •Kids Play Area  •Swimming Pool  •Gardens •Yoga and Meditation Lawn  •Cricket Pitch  •Basketball Court  •Tennis Court   •Multipurpose Court •Sky Garden  •Mini Forest   Indoor  •Creche  •Cards Room  •Gymnasium  •Squash Court ,Indoor: Yoga Deck Creche Terrace Garden Gym Indoor Party Hall Oxygenerated Club House  Outdoor: Aromatherapy Garden Amphitheatre Garden Basketball Kids Play Area Jogging Track Swimming Pool Urban Runner Pet Corner,Indoor: Swimming Pool  Outdoor: Gymnasium Multipurpose Hall Billiards Squash Court Library,,,,,
Possession Date,30-06-2028,31-12-2027,30-06-2027,31-10-2027,28-02-2025,30-06-2026,30-06-2025,31-12-2026,01-06-2024,30-06-2027,30-09-2025,,,,,
Location Advantages,"Transportation Magadi Road Metro Station – 1 min Majestic Railway Station – 15 mins MG Road – 20 mins Kempegowda International Airport – 60 mins Educational Institutions Gurukula International School – 2 mins Sophia High School – 10 mins Bishop Cotton Boys’ School – 15 mins The Brigade School – 15 mins Healthcare Gayathri Hospital – 5 mins Manipal Northside Hospital – 10 mins Mallige Hospital – 15 mins Fortis Hospital – 15 mins Business & Commercial Hubs World Trade Center – 15 mins Peenya Industrial Area – 20 mins UB City – 20 mins Bidadi Industrial Hub – 40 mins Retail, Shopping & Entertainment GT World Mall – 2 mins Lulu Hypermarket – 5 mins Orion Mall – 15 mins Esteem Mall – 20 mins Culture & Green Spaces Lalbagh Botanical Garden – 20 mins Cubbon Park – 20 mins","Transportation: Vajarahalli Metro Station – 2 mins  NICE Road Junction – 5 mins  Banashankari Bus Terminal – 10 mins  JP Nagar – 15 mins  KR Market – 20 mins  Kempegowda International Airport – 60 mins  Educational Institutions: RMS International School – 3 mins  Jnana Sweekar Public School – 5 mins  Kumarans School – 10 mins  Jain University (CMS) – 10 mins  Dayananda Sagar Institutions – 15 mins  IIM Bangalore – 20 mins  Healthcare: Sagar Hospitals – 10 mins  Apollo Speciality Hospital, JP Nagar – 15 mins  BGS Gleneagles Global Hospital – 20 mins  Fortis Hospital, Bannerghatta – 25 mins  Business & Commercial Hubs: Global Village Tech Park – 15 mins  JP Nagar Business District – 15 mins  Electronic City – 35 mins  CBD (MG Road) – 35 mins  Retail, Shopping & Entertainment: D-Mart, Kanakapura Road – 2 mins  Gopalan Arcade Mall – 10 mins  Vega City Mall – 15 mins  Royal Meenakshi Mall – 20 mins  Metro Cash & Carry – 10 mins  Culture & Green Spaces: Turahalli Forest Viewpoint – 5 mins  Lalbagh Botanical Garden – 35 mins  Art of Living International Centre – 30 mins  Bannerghatta Biological Park – 35 mins  ","Transportation  Kempegowda International Airport – 10 mins  Airport Road Metro Station – 15 mins  Yelahanka Railway Station – 20 mins  Hebbal – 25 mins  Educational Institutions  Canadian International School – 15 mins  Stonehill International School – 20 mins  Vidyashilp Academy – 20 mins  Ryan International School – 25 mins  Healthcare  Aster CMI Hospital – 20 mins  Columbia Asia Hospital Hebbal – 25 mins  Cloudnine Hospital – 30 mins  Manipal Hospital – 35 mins  Business & Commercial Hubs  Manyata Tech Park – 30 mins  Kirloskar Business Park – 25 mins  KIADB Aerospace Park – 10 mins  Shell Technology Centre – 15 mins  Retail, Shopping & Entertainment  RMZ Galleria Mall – 25 mins  Decathlon Sports India – 20 mins  Elements Mall – 30 mins  Lulu Value Mart – 10 mins  Culture & Green Spaces  Nandi Hills – 40 mins  Lumbini Gardens – 30 mins  Hebbal Lake – 25 mins","Transportation HSR BDA Complex – 2 mins  Outer Ring Road – 2 mins  Silk Board Junction – 5 mins  HSR 24th Main Road – 5 mins  Koramangala – 10 mins  MG Road – 25 mins  Kempegowda International Airport – 60 mins  Educational Institutions NIFT Bangalore – 3 mins  Narayana Techno School – 5 mins  National Public School, HSR – 5 mins  Cambridge Public School – 10 mins  DPS East – 15 mins  Christ University – 20 mins  New Horizon College – 20 mins  Healthcare Greenview Medical Center – 2 mins  Motherhood Hospital, Sarjapur – 10 mins  Sakra World Hospital – 15 mins  St. John's Hospital – 15 mins  Manipal Hospital, HAL – 20 mins  Business & Commercial Hubs RMZ EcoWorld / RMZ Ecopark – 15 mins  Embassy Tech Village – 15 mins  Koramangala Startup Hub – 10 mins  Electronic City – 25 mins  MG Road CBD – 25 mins  Retail, Shopping & Entertainment HSR BDA Complex Market – 2 mins  Forum Mall, Koramangala – 10 mins  Total Mall – 5 mins  Phoenix Marketcity – 25 mins  Central Mall, Bellandur – 15 mins  Culture & Green Spaces HSR Club & Park – 3 mins  Agara Lake – 10 mins  Kudlu Lake – 10 mins  Kaikondrahalli Lake – 15 mins  Lalbagh Botanical Garden – 30 mins  ","Transportation  Jayadeva Hospital Metro Station – 15 mins  Bangalore City Railway Station – 30 mins  MG Road – 20 mins  Kempegowda International Airport – 60 mins  Educational Institutions  IIM Bangalore – 5 mins  Ryan International School – 10 mins  BGS National Public School – 10 mins  Vibgyor High School – 15 mins  Healthcare  Fortis Hospital – 10 mins  Apollo Hospitals Bannerghatta – 10 mins  Jayadeva Hospital – 15 mins  Narayana Health City – 20 mins  Business & Commercial Hubs  Kalyani Magnum IT Tech Park – 10 mins  Electronic City – 25 mins  Global Village Tech Park – 30 mins  HSBC Software Development India – 15 mins  Retail, Shopping & Entertainment  Royal Meenakshi Mall – 5 mins  Gopalan Innovation Mall – 15 mins  Vega City Mall – 10 mins  Decathlon Bannerghatta – 5 mins  Culture & Green Spaces  Bannerghatta National Park – 20 mins  Lalbagh Botanical Garden – 20 mins  Turahalli Forest – 30 mins","Transportation  Jayadeva Hospital Metro Station – 15 mins  Bangalore City Railway Station – 30 mins  MG Road – 20 mins  Kempegowda International Airport – 60 mins  Educational Institutions  IIM Bangalore – 5 mins  Ryan International School – 10 mins  BGS National Public School – 10 mins  Vibgyor High School – 15 mins  Healthcare  Fortis Hospital – 10 mins  Apollo Hospitals Bannerghatta – 10 mins  Jayadeva Hospital – 15 mins  Narayana Health City – 20 mins  Business & Commercial Hubs  Kalyani Magnum IT Tech Park – 10 mins  Electronic City – 25 mins  Global Village Tech Park – 30 mins  HSBC Software Development India – 15 mins  Retail, Shopping & Entertainment  Royal Meenakshi Mall – 5 mins  Gopalan Innovation Mall – 15 mins  Vega City Mall – 10 mins  Decathlon Bannerghatta – 5 mins  Culture & Green Spaces  Bannerghatta National Park – 20 mins  Lalbagh Botanical Garden – 20 mins  Turahalli Forest – 30 mins","Transportation Marine Drive Walkway – 1 min  High Court Metro Station – 5 mins  Ernakulam North Railway Station – 10 mins  Ernakulam South Railway Station – 15 mins  Vyttila Mobility Hub – 20 mins  Cochin International Airport – 45 mins  Educational Institutions The Delta Study – 5 mins  St. Teresa’s College – 5 mins  Maharaja’s College – 10 mins  Bhavan’s Vidya Mandir, Elamakkara – 15 mins  Chinmaya Vidyalaya, Vaduthala – 20 mins  Rajagiri School of Engineering & Technology – 30 mins  Healthcare Lourdes Hospital – 10 mins  Aster Medcity – 15 mins  Amrita Hospital – 20 mins  Medical Trust Hospital – 20 mins  Lisie Hospital – 10 mins  Business & Commercial Hubs MG Road (CBD) – 5 mins InfoPark, Kakkanad – 35 mins  Cochin Shipyard – 15 mins  Vyttila Mobility Hub Business District – 20 mins  Kalamassery Industrial Area – 30 mins  Retail, Shopping & Entertainment Centre Square Mall – 5 mins  Lulu Mall – 20 mins  Bay Pride Mall – 2 mins  Oberon Mall – 25 mins  Broadway Market – 10 mins  Culture & Green Spaces Subhash Park – 5 mins  Mangalavanam Bird Sanctuary – 10 mins  Kochi Biennale venues (Fort Kochi) – 30 mins  Cherai Beach – 45 mins  Bolgatty Palace & Island – 15 mins ","Transportation Velachery Railway Station – 15 mins  Perungudi MRTS – 20 mins  Tambaram Railway Station – 25 mins  Chennai International Airport – 30 mins  Medavakkam Main Road – 5 mins  OMR (Old Mahabalipuram Road) – 15 mins  Educational Institutions Ravindra Bharathi Global School – 5 mins  San Academy – 5 mins  Narayana e-Techno School – 10 mins  HLC International – 15 mins  DAV Public School, Velachery – 20 mins  Bharath University – 20 mins  Sathyabama Institute of Science and Technology – 25 mins  Healthcare Dr. Kamakshi Memorial Hospital – 10 mins  Global Hospital, Perumbakkam – 15 mins  Apollo Cradle, Karapakkam – 20 mins  Gleneagles Global Health City – 20 mins  Sri Balaji Hospital – 25 mins  Business & Commercial Hubs ELCOT SEZ, Sholinganallur – 20 mins  SP Infocity – 20 mins  TIDEL Park – 30 mins  SIPCOT IT Park, Siruseri – 35 mins  Guindy Industrial Estate – 30 mins  Retail, Shopping & Entertainment Reliance Trends & Smart – 5 mins  Phoenix MarketCity – 20 mins  Grand Square Mall – 20 mins  Marina Mall – 25 mins  Express Avenue Mall – 35 mins  Culture & Green Spaces Pallikaranai Marshland – 5 mins  Nanmangalam Forest Reserve – 15 mins  Besant Nagar Beach – 35 mins  Theosophical Society Gardens – 30 mins  Mylapore Kapaleeshwarar Temple – 40 mins  ","Transportation  Kempegowda International Airport – 10 mins  Airport Road Metro Station – 15 mins  Yelahanka Railway Station – 20 mins  Hebbal – 25 mins  Educational Institutions  Canadian International School – 15 mins  Stonehill International School – 20 mins  Vidyashilp Academy – 20 mins  Ryan International School – 25 mins  Healthcare  Aster CMI Hospital – 20 mins  Columbia Asia Hospital Hebbal – 25 mins  Cloudnine Hospital – 30 mins  Manipal Hospital – 35 mins  Business & Commercial Hubs  Manyata Tech Park – 30 mins  Kirloskar Business Park – 25 mins  KIADB Aerospace Park – 10 mins  Shell Technology Centre – 15 mins  Retail, Shopping & Entertainment  RMZ Galleria Mall – 25 mins  Decathlon Sports India – 20 mins  Elements Mall – 30 mins  Lulu Value Mart – 10 mins  Culture & Green Spaces  Nandi Hills – 40 mins  Lumbini Gardens – 30 mins  Hebbal Lake – 25 mins",WORK BKC: 15 mins | Fort: 20 mins | Lower Parel: 30 mins SEEPZ: 35 mins TRAVEL Lokmanya Tilak Terminus: 15 mins | Kurla Station: 15 mins  Proposed Chembur Metro Station: 5 mins Ghatkopar Metro Station: 20 mins | Monorail: 7 mins Domestic Airport: 30 mins CONNECT SCLR: 10 mins | BKC-Chunabhatti Flyover: 7 mins Eastern Freeway: 3 mins | Eastern Expressway: 10 mins Sion-Panvel Highway: 15 mins REJOICE Phoenix Market City: 20 Mins | R City Mall: 25 Mins Big Cinemas: 10 Mins CARE Tata Hospital: 05 Mins | Asian Heart Hospital: 23 Mins  Hinduja Hospital: 30 Min,,,,,,
Our Awards,Luxury Project of The Year ET Achievers 2024,1. Best Architectural Design Economic Times BUSINESS EXCELLENCE 2022-24  2. Best Architectural Design Economic Times BUSINESS EXCELLENCE 2022-23,0,Luxury Project of The Year ET Achievers 2024,Premium Villa Project of the Year Economic Times Achievers 2023,Premium Villa Project of the Year Economic Times Achievers 2023,,,12th REALTY+ EXCELLENCE AWARDS Design Project of the Year,1: Times Real Estate Awards 2021 2: Grand Champions Awards 2021,,,,,,
FAQS,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,https://docs.google.com/document/d/1UMOZoO4DjjfM2d4xiarl8jUEMbdYU4AD/edit,https://docs.google.com/document/d/1XhNKVnU-QMibYXp314B5bZX6N8uH63nyTj6DDOrGXh0/edit?usp=drive_link,,,,,
Hero Image/ Video,,,,,,,,,,,,,,,,
Walkthrough/ Virtual Tour/ Video,https://www.youtube.com/watch?v=uglCCoDcFQU https://youtu.be/NFjFeVWpj3o?si=84n20kd0jxnCY29c ,https://www.youtube.com/watch?v=p2g5WW2ZdmI,https://www.youtube.com/watch?v=RgF5pwq2ziM,,https://www.youtube.com/watch?v=G7oLKrHexDA,https://www.youtube.com/watch?v=G7oLKrHexDA / https://www.youtube.com/watch?v=z6J4d1Aze-w,https://www.youtube.com/watch?v=YH-CJ3vTDCY,https://www.youtube.com/watch?v=GnklPN-nUAc,,https://www.youtube.com/watch?v=o02t0ct625A,,,,,,
Amenities Images/ Icons,,,,,,,,,,,,,,,,
Floor Plan/Master Plan,Configuration Type 3 BHK L Type 1  Super Built-up Area 1434 Sq.ft. Onwards*  Price ₹ 2.28 Cr* Onwards  Configuration Type 3 BHK R Type 2  Super Built-up Area 1631 Sq.ft. Onwards*  Price ₹ 2.57 Cr* Onwards,Configuration Type 3 BHK  Super Built-up Area 1748 - 1938 Sq.ft.  Price ₹ 2.12 Cr* Onwards,Configuration Type 2 BHK  Super Built-up Area 1034 - 1052 Sq.ft.  Price ₹ 1.24 Cr* Onwards  ,Configuration Type 3 BHK  Super Built-up Area 2519 - 2770 Sq.ft.  Price ₹ 4.15 Cr* Onwards,"Configuration Type 3 BHK  Super Built-up Area 3,335 - 4,477 Sq.ft.  Price ₹ 4.80 Cr* Onwards","Configuration Type 3 BHK  Super Built-up Area 3,335 - 4,477 Sq.ft.  Price ₹ 4.80 Cr* Onwards",Configuration Type 3 BHK  Super Built-up Area 2317 - 2595 Sq.ft.  Price ₹ 2.55 Cr* Onwards  Configuration Type 3.5 BHK  Super Built-up Area 2317 - 2595 Sq.ft.  Price ₹ 2.55 Cr* Onwards  Configuration Type 4 BHK  Super Built-up Area 2930 - 3710 Sq.ft.  Price ₹ 3.67 Cr* Onwards,Configuration Type 1 BHK  Super Built-up Area 614 - 625 Sq.ft.  Price ₹ 52.00 L* Onwards  Configuration Type 2 BHK  Super Built-up Area 902 - 915 Sq.ft.  Price ₹ 75.00 L* Onwards  Configuration Type 3 BHK+2T  Super Built-up Area 1169 - 1204 Sq.ft.  Price ₹ 1.11 Cr* Onwards  Configuration Type 3 BHK+3T  Super Built-up Area 1438 - 1490 Sq.ft.  Price ₹ 1.23 Cr* Onwards,Configuration Type 2 BHK  Super Built-up Area 1200 - 1314 Sq.ft.  Price ₹ 1.68 Cr* Onwards,Configuration Type 2 BHK  Carpet Area 533 - 569 Sq.ft.  Price ₹ 2.45 Cr* Onwards  Configuration Type 3 BHK  Carpet Area 974 - 1019 Sq.ft.  Price ₹ 4.49 Cr* Onwards,Configuration Type 2 BHK  Super Built-up Area 828 - 981 Sq.ft.  Price ₹ 1.14 Cr* Onwards,,,,,
Floor Plan/Master Plan,Links,Links,Links,Links,,,,,,,,,,,,
Interior/ Exterior Images,954*550,954*550,954*550,954*550,954*550,954*550,954*550,954*550,954*550,954*550,954*550,,,,,
Construction PDF,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Purva%20Blubelle-Jan25-1738585468.pdf,,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Purva%20Celestial-Jan25-1738660794.pdf,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Meraki-Jan25-1738818401.pdf,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Sparkling%20Springs-Jan25-1738923911.pdf,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Sparkling%20Springs-Jan25-1738923911.pdf,,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Purva%20Lakevista-Jan25-1739275000.pdf,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Purva%20Zenium-Jun24-1720011840.pdf,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Purva%20Clermont-Jan25-1739350216.pdf,https://www.puravankara.com/backend/assets/uploads/projects/construction_images/Purva%20Aspire-Jan25-1739250706.pdf,,,,,
Construction Videos,https://www.youtube.com/watch?v=tD3gUtIAK78,https://www.youtube.com/watch?v=lDT_iHGFDRU,https://www.youtube.com/watch?v=clOEAAisH28,https://www.youtube.com/watch?v=cEYR6XbaiRc,https://www.youtube.com/watch?v=gBvu6QDv1RI,https://www.youtube.com/watch?v=gBvu6QDv1RI,,https://www.youtube.com/watch?v=FydniX2vOXg,https://www.youtube.com/watch?v=clOEAAisH28,,,,,,,
,https://www.youtube.com/watch?v=zbMM_mDp_rw,https://www.youtube.com/watch?v=ZEaiOepbUG8,https://www.youtube.com/watch?v=rshP3TJkuBM,https://www.youtube.com/watch?v=KpB7rI2jCnE,https://www.youtube.com/watch?v=1uEaW-5btS8,https://www.youtube.com/watch?v=1uEaW-5btS8,,https://www.youtube.com/watch?v=aex9-yEvD2c,https://www.youtube.com/embed/GcewTbb_7CA,,,,,,,
,https://www.youtube.com/watch?v=Yu0Sco8lR5M,https://www.youtube.com/watch?v=Sb50uIMlenQ,https://www.youtube.com/watch?v=GcewTbb_7CA,https://www.youtube.com/watch?v=NiYOL1byWs8,https://www.youtube.com/watch?v=Ssc3WVhu7ZE,https://www.youtube.com/watch?v=Ssc3WVhu7ZE,,https://www.youtube.com/watch?v=YyavOpl1zm4,,,,,,,,
,https://www.youtube.com/watch?v=ps5CVT2PIsE,https://www.youtube.com/watch?v=ZwqbUjEeS0E,https://www.youtube.com/watch?v=9pe5yx2WFgA,https://www.youtube.com/watch?v=-z_r7aY55MI,https://www.youtube.com/watch?v=GVOfl3nX_Pw,https://www.youtube.com/watch?v=GVOfl3nX_Pw,,https://www.youtube.com/watch?v=PDfQlW7IHRg,,,,,,,,
Testimonials,https://youtu.be/7OpDUKyE6Dg?si=NzcesBUIKSlz3x8H,https://www.youtube.com/watch?v=bSTpGUHi19Y,https://www.youtube.com/watch?v=zDn0kQLPphQ,https://www.youtube.com/watch?v=5l2sDDLAqmk,https://www.youtube.com/watch?v=ZStZ78auW_g,https://www.youtube.com/watch?v=ZStZ78auW_g,,,https://www.youtube.com/watch?v=zDn0kQLPphQ,https://www.youtube.com/watch?v=kRv6_o2CQDk,,,,,,
,,https://www.youtube.com/watch?v=N62WmtImmDE,https://www.youtube.com/watch?v=7NGx_TefVnE,,,,,,https://www.youtube.com/watch?v=7NGx_TefVnE,https://www.youtube.com/watch?v=y1dar1LF118,,,,,,
,,https://www.youtube.com/watch?v=FCfRoDyI5-Q,https://www.youtube.com/watch?v=83yaUsgcHJY,,,,,,https://www.youtube.com/watch?v=83yaUsgcHJY,,,,,,,
,,https://www.youtube.com/watch?v=VTRP849pAlE,https://www.youtube.com/watch?v=RdOex6X-pfg,,,,,,https://www.youtube.com/watch?v=RdOex6X-pfg,,,,,,,
Bannar,,,,,,,,,,https://drive.google.com/drive/u/0/folders/1i6UYVeCVBzL6EKay9zL3mTz8Vnp1Vj_q,,,,,,
